X,Y,OBJECTID,METER_NUMBER,METER_TYPE,RateTimeLimits,Status,HC_METER,BIKERACK,DUAL_HEAD,MOTORCYCLE_METER,COMMENTS,strSegmentID,AssetID,GlobalID,StreetAddress
653080.332,889466.2952,1150,47-7,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{85B3558A-AE2D-4353-ACF9-16B51F50A0F5},259 E JACKSON ST
653101.529,889466.3902,1151,47-8,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D9F71DE1-A4B1-4A24-B2B0-1ACCE547B9D3},265 E JACKSON ST
652604.5212,889457.084,1152,48-05,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{077F2A48-3765-4E61-A2CB-20AC097C46D9},133 E JACKSON ST
652619.1728,889457.144,1153,48-06,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{65677338-9FD0-4C74-9E10-F1E418BDB376},137 E JACKSON ST
652631.912,889457.213,1154,48-07,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{3C714537-FBE7-47B1-9E7B-F3EEF7DFAC55},141 E JACKSON ST
652644.663,889457.266,1155,48-08,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{7316D8FD-2734-453D-BCC9-B178CBF32107},145 E JACKSON ST
652659.2142,889457.0675,1156,48-09,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{AC3BD837-24B2-45AD-8AB6-3CE591AE8331},151 E JACKSON ST
652674.8795,889456.865,1157,48-10,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,Y,,,,{3FA88537-D681-4896-96AC-0B6AFA45A409},155 E JACKSON ST
652690.5828,889456.1437,1158,48-11,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{E1576CE7-9B35-42F3-897D-01064F9C1D3D},159 E JACKSON ST
652773.4878,889459.0653,1159,48-12,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{DAD05161-ACEF-4910-95D1-EF74A3AA5953},185 E JACKSON ST
652777.0965,889459.1345,1160,48-13,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{7DB40716-08C6-4683-AE67-C453B887065B},187 E JACKSON ST
652808.531,889458.6725,1161,48-14,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{2060E8CA-83AC-44B9-88D2-896B5787211B},195 E JACKSON ST
652812.259,889458.7325,1162,48-15,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{2106DF67-2E15-473B-A67E-8A17B60CF982},197 E JACKSON ST
652837.4335,889415.8583,1163,48-17,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,Y,N,N,N,,,,{9A1AC2E4-14DE-4FD9-A604-2A59BA86FFFC},302 S 2ND ST
652836.4422,889395.1578,1164,48-18,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{303F3B72-E817-488D-9B4D-D4CDF693F5EC},310 S 2ND ST
652836.8762,889373.248,1165,48-19,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{B73CBF6D-9313-4CFD-846F-444C37FE8A92},318 S 2ND ST
652836.9352,889356.5592,1166,48-20,SSCCM,$1.50/hr 5hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{498695DB-30C6-48AF-A9A2-C0020BCBDA65},324 S 2ND ST
652330.171,889455.4108,1167,49-10,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{97F5FA1E-1B15-49F8-8786-DD00F1F82859},69 E JACKSON ST
652333.426,889455.4108,1168,49-11,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{FE9BADE6-8354-455A-BEB3-A31A1C019CF0},71 E JACKSON ST
652357.2545,889456.8432,1169,49-12,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{DF5CE36F-3687-4CD5-98DE-617A351AB964},79 E JACKSON ST
652360.7697,889456.843,1170,49-13,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,Y,N,,,,{D1DE75AD-F270-4EA3-84D5-61A639D85B1E},79 E JACKSON ST
652189.4158,889456.0618,1171,49-3,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4D6171B1-6E8D-4518-86A2-03A552073D30},27 E JACKSON ST
652209.0773,889456.3223,1172,49-4,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8A227AF0-4562-4E92-8C69-8FECEF658FC2},33 E JACKSON ST
652225.4833,889457.6243,1173,49-5,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{811774A4-4B92-43FC-9BD7-61CE64F0CACB},37 E JACKSON ST
652243.4523,889458.1453,1174,49-6,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{ADC696C6-AD2B-4092-87E2-DAF2BE30C4EE},43 E JACKSON ST
652277.8055,889455.2587,1175,49-7,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{29F4B07F-6C59-4CEB-B0AB-BA7CD7872EC6},53 E JACKSON ST
652281.2127,889455.2805,1176,49-8,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D6435E24-1137-4D57-B201-14E0EB6FE246},55 E JACKSON ST
652336.2662,888802.1337,1177,501-10,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{D54C2D4E-6D37-4C70-837E-38D6F907E1A9},73 E BUCHANAN ST
652357.3788,888801.9167,1178,501-11,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{64CB39FE-5092-49F3-918D-38FF4382B956},79 E BUCHANAN ST
652378.6015,888801.9312,1179,501-12,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{720FFCC5-35B7-4536-80EC-2B407F580117},85 E BUCHANAN ST
652395.3038,888802.0187,1180,501-13,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{ED24C726-D986-4CE6-AAE0-F034300CBD06},91 E BUCHANAN ST
652419.7987,888770.2413,1181,501-15,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{04786666-E8FC-4E52-B4DC-1283B2897C7A},504 S 1ST ST
652420.121,888756.1657,1182,501-16,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{E78116B2-7ED1-413A-9F68-D9B089BB33D9},510 S 1ST ST
652420.58,888741.2223,1183,501-17,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{F5D0855C-2B8B-45BC-81BB-613A7DA88C2D},514 S 1ST ST
652420.6667,888727.2955,1184,501-18,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{2E054882-B103-44C0-A97F-DE4AFA60623B},518 S 1ST ST
652420.3195,888712.9585,1185,501-19,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{6118091E-5F2B-4C7F-8325-8C8491B906DE},524 S 1ST ST
652168.7715,888803.392,1186,501-2,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{D1F94D59-A99C-493B-A05B-DEA63EAEA350},21 E BUCHANAN ST
652420.084,888698.728,1187,501-20,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{A0067D49-4591-42C7-8700-F26714E50611},528 S 1ST ST
652419.8062,888685.1065,1188,501-21,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{136E8705-BC1E-40BD-8660-BE2DAA4B84B6},532 S 1ST ST
652420.084,888608.5662,1189,501-24,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{ED3830A1-75E3-4FD0-839D-1FF9A0BCFC7A},558 S 1ST ST
652420.084,888595.4328,1190,501-25,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{A85FD766-862A-4E90-B185-B7BAB60B53AA},562 S 1ST ST
652419.8235,888582.5772,1191,501-26,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{2523A1FF-2D61-4329-B379-520356F86B08},566 S 1ST ST
652420.2978,888569.7705,1192,501-27,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{C6C96589-9CFE-4F5F-9F91-DC7EC3E4E385},570 S 1ST ST
652419.7767,888556.563,1193,501-28,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{8D63AFBC-CD4C-49EC-8190-524DF1BFC3DE},576 S 1ST ST
652420.186,888543.206,1194,501-29,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{EE164C16-3677-48EB-9B6D-C7998CC54939},580 S 1ST ST
652189.2165,888803.4505,1195,501-3,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{9510E40B-56CB-4CCB-9769-3BA6C5A70DDE},27 E BUCHANAN ST
652210.1733,888803.4505,1196,501-4,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{FD9679E6-2A69-4AAA-B561-4E1F74274554},33 E BUCHANAN ST
652232.5258,888803.436,1197,501-5,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{7219599C-9B5B-4334-AB78-CC5AC71418C1},39 E BUCHANAN ST
652249.1845,888803.0018,1198,501-6,SSCCM,$1.50/hr 8hr max 8A-5P M-F,Active,N,N,N,N,,,,{9EBDBD64-F650-4D66-9EDA-953E6BF7F939},45 E BUCHANAN ST
651540.8875,889460.5095,1199,51-10,SSCCM,"$1.50/hr 30min 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{08FB1B2B-DE86-410B-8A9D-517F47E11616},139 W JACKSON ST
651567.944,889460.4735,1200,51-11,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{DD181BD3-F511-49C0-9A19-0A084074FE64},133 W JACKSON ST
651391.116,889458.7565,1201,51-3,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{3D84B014-CD5A-4B74-80D6-C5887A81A20A},179 W JACKSON ST
651408.7095,889459.2423,1202,51-4,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{FDECD2EE-A2A3-4694-8F87-E833F49ABEE4},173 W JACKSON ST
651313.7048,889245.6975,1203,51-43,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{336592C8-61F3-4ECB-AA9F-5B3ED471FFEC},365 S 2ND AVE
651313.7338,889264.3722,1204,51-44,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{2EABA5F2-A788-4F13-AD53-23F7FCE73139},359 S 2ND AVE
651313.6975,889346.111,1205,51-48,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{DE52A28E-1CB8-41B8-B6D0-850362BFFA92},329 S 2ND AVE
651313.9715,889368.301,1206,51-49,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{BF05BA69-F3F5-4795-AFAF-45821B9B671A},319 S 2ND AVE
651313.994,889389.2765,1207,51-50,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{A9173A2A-9BDB-4127-AFE9-97E74B1C326E},313 S 2ND AVE
651314.029,889405.0993,1208,51-51,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{19CE215B-68E3-4E83-A168-FECF4729F8B0},307 S 2ND AVE
651486.1927,889456.7965,1209,51-8,SSCCM,Loading Zone 2hr Max,Active,N,N,N,N,,,,{DD017647-F0A6-4AFD-A0D1-E75A335D756B},153 W JACKSON ST
653213.8473,891600.5552,1210,20-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{F113ECB4-3F44-47EC-8930-36245BF44BE4},244 N 3RD ST
653213.8473,891579.6543,1211,21-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{F4D89F0A-A846-4FE0-91B7-3A29D507EFD2},238 N 3RD ST
651170.0272,889459.9105,1212,52-10,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{269FF8A0-FE87-4A52-8118-D12FD7E97C64},221 W JACKSON ST
651197.2362,889459.9105,1213,52-11,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{A4544243-DA6C-4475-A030-4A1814BB807E},213 W JACKSON ST
651255.81,889386.2107,1214,52-17,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{574398B3-FBC1-4D3D-923E-16540C7B1132},312 S 2ND AVE
651256.381,889369.1233,1215,52-18,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{FBEA1226-D3D5-4D39-A036-F898EBBE1C0C},318 S 2ND AVE
653213.8473,891557.6912,1216,22-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4921837E-12A1-4172-90BF-524FEF944248},230 N 3RD ST
651237.4088,889240.5405,1217,52-23,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{F524D8F1-853E-46C9-932C-44896419FBE2},366 S 2ND AVE
651237.9068,889222.9145,1218,52-24,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{25336A99-BC23-4AC3-8B76-8491C1BEB36C},374 S 2ND AVE
653213.8473,891534.9803,1219,23-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{727FF3E4-81C3-476F-B1DD-FDA684F35386},222 N 3RD ST
650917.0813,889175.434,1220,52-39,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{A63F8A1C-4EE5-43DF-B7DE-190A0B33F12A},393 S 3RD AVE
653213.8473,891515.7172,1221,24-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8F25FAB5-4EC4-4C8C-B153-06E12EB8A56F},216 N 3RD ST
650916.734,889238.9757,1222,52-42,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{F51E28F0-3409-44AF-877A-F1E271EC362C},369 S 3RD AVE
650914.787,889348.712,1223,52-47,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4F756C05-2F14-4722-9B8C-234E8B480B60},327 S 3RD AVE
650915.3113,889373.4328,1224,52-48,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{2CCF2E5B-FE3A-4905-9B38-94AE88C02049},317 S 3RD AVE
650915.158,889392.1257,1225,52-49,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{35595CB1-2CDA-45CD-89F5-27F2150B5557},311 S 3RD AVE
653213.8473,891494.6103,1226,25-May,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8F4E29D2-0F2A-4510-B37D-BE3F08FAFF8B},210 N 3RD ST
651046.2292,889459.9105,1227,52-5,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{1F3A2813-1624-4032-859F-F8DE243B6FC4},259 W JACKSON ST
650915.158,889409.8937,1228,52-50,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{754D5FDE-AE1F-4748-95B0-173ADB8F6DB6},303 S 3RD AVE
651069.0322,889459.9105,1229,52-6,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{C95FAAEB-3ABA-437B-A4B4-940300A9BEBC},253 W JACKSON ST
651093.5712,889459.9105,1230,52-7,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{3A20DC53-D364-4D59-8954-C542F029120A},245 W JACKSON ST
651119.8452,889459.9105,1231,52-8,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{491B02EB-5F8A-4628-AADC-F00C4BA9D1E9},237 W JACKSON ST
653132.7248,891454.9518,1232,29-May,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{AF6D2EBA-CC9F-44BC-8DBA-CCA0908E68DF},276 E MONROE ST
651143.5162,889459.9105,1233,52-9,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{1231F613-40C3-42DF-9A9A-5FD40BCAE3C4},229 W JACKSON ST
653109.5745,891454.466,1234,30-May,SSCCM,"$1.50/hr 1hr Max 8A-5P Mon-Friday, 2hr Max 5P-10P Mon-Friday 2hr Max Sat & Sun",Active,N,N,N,N,,,,{321F077C-842F-430A-8222-144E06C52763},268 E MONROE ST
653084.341,891454.7615,1235,31-May,SSCCM,"$1.50/hr 1hr Max 8A-5P Mon-Friday, 2hr Max 5P-10P Mon-Friday 2hr Max Sat & Sun",Active,N,N,N,N,,,,{D101390E-5B0A-44F9-99DE-7E3ADF3EBEC1},260 E MONROE ST
650769.9853,889458.0222,1236,53-10,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D923F74D-846B-48F2-B6F2-211D8A508745},325 W JACKSON ST
650791.3073,889457.7835,1237,53-11,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{C2B8F011-0967-4562-B1A6-BE9C1E21832F},319 W JACKSON ST
650813.3975,889457.827,1238,53-12,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8FE6B71F-2D31-4BB2-A949-1DE5BE5BFBE2},311 W JACKSON ST
650859.8255,889392.3623,1239,53-15,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{EA871EB2-37DA-4830-AE03-348DEBBE315A},310 S 3RD AVE
653055.4625,891454.7975,1240,May-32,SSCCM,"$1.50/hr 30min 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{890B3854-8F2D-401A-8E35-DEBF880F54A0},252 E MONROE ST
650590.4493,889458.0875,1241,53-2,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{A39C3EFF-8FD6-49A4-9B51-4D86EE87969C},383 W JACKSON ST
650861.4792,889248.307,1242,53-22,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{322759EB-0856-4FB3-87DB-FE50463A3BBA},364 S 3RD AVE
650611.1773,889458.0875,1243,53-3,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{25F76274-E5CD-42C4-834A-B4B13FC33F2C},377 W JACKSON ST
650633.0403,889458.0875,1244,53-4,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D4822123-AA3C-43FF-9E4C-BCA1CAE0556A},369 W JACKSON ST
653005.229,891453.5302,1245,May-35,SSCCM,"$1.50/hr 30min 8A-5P, 4HR 5P-10P",Active,N,Y,N,N,,,,{C6AF8B88-14F6-4A29-BEDA-81714BC4FDB3},236 E MONROE ST
650656.2173,889458.0875,1246,53-5,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{224923B4-779E-4694-9060-6349952902D0},361 W JACKSON ST
650527.096,889413.971,1247,53-50,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{3A8AB3B1-6A69-4186-819F-7C7E79A0569C},335 S 4TH AVE
652983.1207,891453.305,1248,May-36,SSCCM,"$1.50/hr 1hr Max 8A-5P Mon-Friday, 2hr Max 5P-10P Mon-Friday 2hr Max Sat & Sun",Active,N,N,N,N,,,,{2D4D245D-8F79-4BA0-B09F-F99D106A9949},230 E MONROE ST
650679.7333,889458.0875,1249,53-6,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{526B849E-EDD0-4DBF-AA6F-0B6FB20DC35A},355 W JACKSON ST
652962.0538,891453.34,1250,May-37,SSCCM,"$1.50/hr 1hr Max 8A-5P Mon-Friday, 2hr Max 5P-10P Mon-Friday 2hr Max Sat & Sun",Active,N,N,N,N,,,,{5A8B50BE-764E-4EB5-B554-1C4D743360B7},222 E MONROE ST
650703.3238,889457.9572,1251,53-7,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{61F505AE-3787-48F3-9BA7-54102BF41657},347 W JACKSON ST
650726.754,889458.7818,1252,53-8,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4FEBD283-0D52-46F6-B0D1-F6DC3637230E},339 W JACKSON ST
650748.8595,889458.5648,1253,53-9,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{37B0E828-2B35-4DA9-AD22-D3E5E1A49D46},331 W JACKSON ST
652886.2813,891499.5125,1254,May-40,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{A4CCD15D-C0FC-40C2-8C13-4732225427D6},213 N 2ND ST
652885.622,891522.7992,1255,May-41,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{1D257784-E4D9-4011-8BA3-C7CF720D2952},221 N 2ND ST
650489.6145,889409.7665,1256,54-15,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{B84D0BE3-CC76-4E63-8109-C559CDF49726},336 S 4TH AVE
650489.875,889387.8497,1257,54-16,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{192DB20B-8850-49D4-8FC4-77229338CF83},350 S 4TH AVE
650489.354,889365.427,1258,54-17,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{6FD69A98-0173-46B2-9B61-3B775C983219},366 S 4TH AVE
650489.0938,889343.7165,1259,54-18,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{7C867305-D0F5-491D-BA49-F7AEC36DD10F},380 S 4TH AVE
650488.052,889321.4527,1260,54-19,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{70417464-2446-4748-BBD1-166AF9379235},396 S 4TH AVE
652884.0085,891555.0283,1261,May-42,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,Y,N,N,N,,,,{82295C27-EF37-4A93-B7EB-85DD4B2F242D},231 N 2ND ST
650225.645,889457.2815,1262,54-2,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{096BBFA5-D955-4388-977A-B426EF7BD4F4},479 W JACKSON ST
652884.3995,891576.4543,1263,May-43,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{81ED8069-F762-45D8-8422-159A124A0750},239 N 2ND ST
650249.7625,889457.4985,1264,54-3,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{342BC452-00FD-4564-BF54-886171591751},471 W JACKSON ST
652883.9138,891599.5675,1265,May-44,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0DA972CB-34B0-4316-8202-92CB5B46EC7F},245 N 2ND ST
650269.289,889457.2815,1266,54-4,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{FA98337B-F90A-48AF-8BE4-755AC530DCF1},465 W JACKSON ST
652883.9598,891633.07,1267,May-45,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{657DED9F-9BF3-4576-82A8-41E517B3BEDF},257 N 2ND ST
652883.7345,891658.5272,1268,May-46,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{865CAF88-F1FB-48E6-9EE3-C489BB928E58},265 N 2ND ST
650349.7343,889465.6863,1269,54-7,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0D6F1338-078D-499C-B846-8FC91D86A4C9},439 W JACKSON ST
650372.7525,889465.5128,1270,54-8,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{292833A4-F26D-4BFB-8792-3847437893F5},431 W JACKSON ST
652883.51,891745.703,1271,May-50,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{92145972-765B-481A-B752-7F39585B3A8B},295 N 2ND ST
649956.343,889451.818,1272,55-10,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{44A0F64D-CA22-4025-BDC0-FD556546B261},533 W JACKSON ST
649981.777,889451.94,1273,55-11,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{78F90500-2BD2-497D-8F34-74F575731B30},525 W JACKSON ST
650007.949,889452.065,1274,55-12,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D9AA91E4-B4B4-4575-92E6-80E227144A99},515 W JACKSON ST
650032.974,889452.184,1275,55-13,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{0DF99CB5-C179-4564-83CA-7D1E1C3FD877},507 W JACKSON ST
649830.166,889451.216,1276,55-5,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{61CAB594-74D8-4E11-88AB-FCE01F13C102},577 W JACKSON ST
649853.102,889451.325,1277,55-6,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,Y,N,N,,,,{2FA6E447-769E-4F35-A4A7-20E21229DA39},569 W JACKSON ST
649877.967,889451.444,1278,55-7,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{D22C31BD-E07B-4004-9DF9-25B2F1AFA200},561 W JACKSON ST
649902.034,889451.559,1279,55-8,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{0B7621D5-464C-41F9-9227-AC808A861494},553 W JACKSON ST
649923.185,889451.66,1280,55-9,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{E2586041-0219-4C40-919A-B4B08FBE80CB},545 W JACKSON ST
649554.8025,889481.6383,1281,56-2,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{3F79F6E0-EBEC-432A-9164-519ACB99F7BF},671 W JACKSON ST
